Business Name,Status,Address,City/State/Zip,Taxpayer ID,Location #,Permit Begin,Permit End
TEXAS COINPHONE,INACTIVE,3726 SWEETBRIAR ST,"BRYAN, TX 77802",32026162340,00001,09/01/1987,07/01/1992
TEXAS COINPHONE HOLDITCH JOINT VENTURE,INACTIVE,4012 STILLMEADOW,"BRYAN, TX 77802",17425461443,00001,09/01/1989,06/30/1994
TEXAS COINPHONE WADE JOINT VENTURE,INACTIVE,4012 STILLMEADOW,"BRYAN, TX 77802",17425461559,00001,09/01/1989,05/01/1992
TEXAS CORK COMPANY,ACTIVE,2300 DEVONSHIRE ST,"BRYAN, TX 77802",32079720804,00002,04/01/2024,
TEXAS DEER ASSOCIATION IN,INACTIVE,3232 BRIARCREST DR,"BRYAN, TX 77802",32001710527,00004,03/29/2007,03/29/2007
TEXAS DOCUMENT SOLUTIONS,ACTIVE,724 E VILLA MARIA RD STE 500,"BRYAN, TX 77802",17529094512,00006,10/01/2010,
TEXAS ELECTROCULTURE INC,INACTIVE,3723 E 29TH ST SUITE 154,"BRYAN, TX 77802",17427826130,00001,06/01/1996,03/31/1999
"TEXAS ELITE ELECTRIC, LP",ACTIVE,4604 PARK STONE,"BRYAN, TX 77802",32042972193,00001,09/06/2011,
TEXAS EXECUTIVE ROCKING HORSES,INACTIVE,4033 GREEN VALLEY DR,"BRYAN, TX 77802",32005103273,00001,04/22/2002,12/25/2006
TEXAS FLAME AND SMOKE LLC,ACTIVE,6008 KNIGHTSBRIDGE LN,"BRYAN, TX 77802",32055489481,00001,10/27/2014,
TEXAS FOOD TV,INACTIVE,2803 HILLSIDE DR,"BRYAN, TX 77802",32019939092,00003,06/15/2006,12/31/2006
TEXAS FURNITURE OUTLET,INACTIVE,712 VILLA MARIA,"BRYAN, TX 77802",17418003236,00005,12/01/1976,08/31/1986
TEXAS GAMEDAY RIGS,INACTIVE,4112 KENWOOD DR,"BRYAN, TX 77802",32058046353,00001,08/17/2015,12/31/2022
"TEXAS GARAGE SOLUTIONS, LLC",ACTIVE,4816 KNIGHT DR,"BRYAN, TX 77802",32085549585,00001,09/01/2022,
TEXAS HARDWARE,INACTIVE,5669 CHELSEA CIR,"BRYAN, TX 77802",32010119819,00001,07/30/2001,12/25/2012
TEXAS INDUSTRIAL SERV INC,INACTIVE,803 CURTIN,"HOUSTON, TX 77802",17509963199,00017,04/01/1975,09/30/1976
TEXAS INDUSTRIAL SERVICES INC,INACTIVE,1300 E 29TH ST,"BRYAN, TX 77802",17509963199,00067,01/01/1993,12/31/1997
TEXAS INTERSTATE SYSTEMS,INACTIVE,1 MI N OF ELMO WEEDON RD ON GRASSBUR RD,"BRYAN, TX 77802",32008718408,00002,01/01/1992,12/31/1993
TEXAS INTERSTATE SYSTEMS,INACTIVE,1 MI N OF ELMO WEEDON RD ON GRASSBUR RD,"BRYAN, TX 77802",32008718408,00001,01/01/1991,01/01/1991
TEXAS JEWELRY & LOAN,INACTIVE,3511 S TEXAS AVE,"BRYAN, TX 77802",17600690980,00002,07/01/1989,04/19/2007
TEXAS LANDSCAPE CREATIONS,INACTIVE,3900 PARK HURST DR,"BRYAN, TX 77802",32008388665,00002,04/01/2002,09/30/2004
TEXAS LEATHERSMITH,INACTIVE,3919 OLD OAKS DR,"BRYAN, TX 77802",32029658914,00004,07/01/2013,06/01/2022
TEXAS LIMITED,INACTIVE,900 ROSEMARY,"BRYAN, TX 77802",32006159803,00004,02/01/2001,02/01/2001
TEXAS LIMITED,INACTIVE,900 ROSEMARY,"BRYAN, TX 77802",32006159803,00003,03/01/2001,04/30/2002
TEXAS LIMITED MAINTENENCE,INACTIVE,1300 BRIAR CLIFF DR APT 221,"BRYAN, TX 77802",32009007868,00001,04/01/1999,07/01/2001
TEXAS MEASUREMENTS INC,INACTIVE,2404WAYSIDE,"BRYAN, TX 77802",17416817926,00003,01/01/1981,12/31/1983
TEXAS MEASUREMENTS INC,INACTIVE,2404 WAYSIDE DRIVE,"BRYAN, TX 77802",17416817926,00001,04/01/1971,12/31/1978
TEXAS OIL & LUBE,ACTIVE,2209 E WM J BRYAN PKWY,"BRYAN, TX 77802",12030195726,00001,01/01/2007,
TEXAS OIL & LUBE,INACTIVE,2209 E WILLIAM J BRYAN PKWY,"BRYAN, TX 77802",32007066841,00004,05/08/2006,12/31/2006
TEXAS ORNITHOLOGICAL SOCIETY,ACTIVE,3502 CARTER CREEK PKWY,"BRYAN, TX 77802",17460637824,00002,01/01/2003,
TEXAS PECAN GROWERS ASSOCIATION,ACTIVE,4348 CARTER CREEK PKWY STE 101,"BRYAN, TX 77802",17461083754,00004,10/01/1990,
TEXAS PICKER,INACTIVE,1310 BENNETT ST,"BRYAN, TX 77802",32016356613,00003,02/12/2012,12/25/2013
TEXAS PLAINS PUMPS & REPAIRS,INACTIVE,1421 OLD KURTEN RD SUITE C,"BRYAN, TX 77802",32007401261,00003,08/10/1984,03/31/1986
TEXAS REGIONAL EYE CENTER,INACTIVE,3811 SAGEBRIAR DR,"BRYAN, TX 77802",32004269760,00002,07/01/2005,10/01/2006
TEXAS REGIONAL EYE CENTER,INACTIVE,2806 E 29TH ST,"BRYAN, TX 77802",32004269760,00001,03/18/2002,06/30/2005
TEXAS REGIONAL EYE CENTER OPTICAL LLC,ACTIVE,3811 SAGEBRIAR DR,"BRYAN, TX 77802",17109679427,00002,07/01/2006,
TEXAS REGIONAL EYE CENTER OPTICAL LLC,INACTIVE,2806 E 29TH ST,"BRYAN, TX 77802",17109679427,00001,07/14/2005,06/30/2006
TEXAS REGIONAL EYE CENTER PLLC,INACTIVE,2806 E 29TH ST,"BRYAN, TX 77802",17109679419,00001,04/04/2005,07/31/2009
"TEXAS REGIONAL EYE CENTER, PLLC",INACTIVE,3811 SAGEBRIAR DR,"BRYAN, TX 77802",17109679419,00002,07/01/2006,12/25/2013
TEXAS RENTAL CENTER INC,INACTIVE,724 VILLA MARIA RD,"BRYAN, TX 77802",17416850943,00001,04/15/1971,03/31/1986
TEXAS ROOTS CO.,INACTIVE,811 ESTHER BLVD,"BRYAN, TX 77802",32060788273,00001,05/28/2016,02/01/2017
"TEXAS SNOWCONES, LLC",INACTIVE,1112 BRIARCREST DR,"BRYAN, TX 77802",32064500427,00001,08/14/2017,12/31/2022
TEXAS STATE FIRE PROTECTION,INACTIVE,814 E VILLA MARIA RD,"BRYAN, TX 77802",32010173493,00002,01/01/1998,03/31/1998
TEXAS STATE LODGE FRATERNAL ORDER OF POLICE,INACTIVE,4001 E 29TH ST STE 107,"BRYAN, TX 77802",17521289276,00003,01/01/2010,12/31/2021
TEXAS STATE OPTICAL OF BRYAN PC,INACTIVE,3030 E 29TH ST STE 106,"BRYAN, TX 77802",17419840743,00002,04/10/1995,09/17/2020
TEXAS T DISCOUNT GROCERY,INACTIVE,4301 TEXAS AVE,"BRYAN, TX 77802",17519570950,00026,06/03/1984,08/01/1994
TEXAS T PARTS,INACTIVE,3618 SUNNYBROOK LN,"BRYAN, TX 77802",32006885795,00001,10/21/1992,12/31/1999
TEXAS TIRE AND AXLE CO INC,INACTIVE,2608 WAYSIDE,"BRYAN, TX 77802",17422553713,00001,01/28/1983,12/31/1984
TEXAS TIRES 46,INACTIVE,2707 S TEXAS AVE,"BRYAN, TX 77802",32071157823,00001,09/01/2019,05/01/2022
TEXAS TRADITIONS CO,INACTIVE,3130 EAST 29TH SUITE C-260,"BRYAN, TX 77802",17600868214,00001,10/01/1986,09/23/1989
TEXAS TURF & LAWN,INACTIVE,2609-D NORTH TEXAS AVE,"BRYAN, TX 77802",32008549969,00002,04/01/1993,04/02/1993
TEXAS VOTING SYSTEMS INC,INACTIVE,1512 S TEXAS AVE,"BRYAN, TX 77802",30001915211,00005,08/01/1997,12/31/2002
TEXAS VOTING SYSTEMS INC,INACTIVE,1800 ROSE,"BRYAN, TX 77802",30001915211,00002,07/01/1973,12/31/1975
TEXAS WRIT WRITERS ASSOCIATION,INACTIVE,4500 CARTER CREEK PKWY,"BRYAN, TX 77802",30118390407,00001,04/01/1997,09/30/1997
TEXCEL ENTERPRISES INC,INACTIVE,3200 FM 158,"BRYAN, TX 77802",17426948406,00001,04/01/1994,10/01/1997
TEXLANA,INACTIVE,1824 WILD OAK CIRCLE #35,"BRYAN, TX 77802",30005086134,00001,07/01/1980,07/01/1980
TEXMO,INACTIVE,4500 CARTER CREEK PKWY STE 103,"BRYAN, TX 77802",30114466664,00001,07/01/1986,07/01/1986
TEXMO,INACTIVE,1810 GREENFIELD PLAZA,"BRYAN, TX 77802",30115273689,00001,07/01/1986,07/01/1986
TEXMO,INACTIVE,4207 WOODCREST,"BRYAN, TX 77802",30115149848,00001,07/01/1986,07/01/1986
TEXMO,INACTIVE,1908 CARTER CREEK,"BRYAN, TX 77802",30115117746,00001,07/01/1986,07/01/1986
TEXMO,INACTIVE,4617 LOCKSFORD DRIVE,"BRYAN, TX 77802",30115110162,00001,07/01/1986,07/01/1986
TEXMO,INACTIVE,3514 GREENRIDGE,"BRYAN, TX 77802",30115107259,00001,07/01/1986,07/01/1986
TEXMO,INACTIVE,5809 CANTERBURY DR,"BRYAN, TX 77802",30115106475,00001,07/01/1986,07/01/1986
TEXMO,INACTIVE,MOOORE BLDG,"BRYAN, TX 77802",30114480756,00001,07/01/1986,07/01/1986
TEXMO,INACTIVE,1318 GARDEN LANE,"BRYAN, TX 77802",30114479881,00001,07/01/1986,07/01/1986
TEXMO,INACTIVE,3131 BRIARCREST DR STE 200,"BRYAN, TX 77802",30114477984,00001,07/01/1986,07/01/1986
TGI CONSTRUCTION,INACTIVE,1307 BARAK LANE,"BRYAN, TX 77802",17426877134,00001,02/07/1994,12/31/1994
THA SHACK,INACTIVE,3607 S TEXAS AVE,"BRYAN, TX 77802",32017427041,00001,06/01/2005,06/30/2005
THARP'S PRINTING SERVICE,INACTIVE,1706 E 27TH ST,"BRYAN, TX 77802",32031181715,00003,09/01/1993,08/31/1999
THARP'S PRINTING SERVICES,INACTIVE,1706 E 27TH,"BRYAN, TX 77802",17461035119,00001,04/01/1971,08/31/1993
THE ACADIAN SHOP,INACTIVE,1603 BURT ST,"BRYAN, TX 77802",32022945755,00001,07/01/1975,12/25/1999
THE ADAM SAENZ GROUP,INACTIVE,2554 E VILLA MARIA RD,"BRYAN, TX 77802",32037641050,00001,08/08/2012,12/31/2019
THE ADAMS CORPORATION GROUP,INACTIVE,1111 BRIARCREST DRIVE #300,"BRYAN, TX 77802",17419296037,00001,02/28/1987,02/28/1987
THE ADDED TOUCH,INACTIVE,2518 ARBOR DR,"BRYAN, TX 77802",32011231423,00001,10/01/1993,12/25/1998
THE ADVENTURE,INACTIVE,3780 COPPERFIELD DR APT 724,"BRYAN, TX 77802",32010370297,00002,10/01/2001,09/30/2003
THE ALAKAZAAR LLC,ACTIVE,1713 BROADMOOR DR STE 200A,"BRYAN, TX 77802",32101143256,00001,08/01/2025,
THE AMERICAN INSTITUTE OF SELF DEFENSE,INACTIVE,3803 E 29TH ST,"BRYAN, TX 77802",32005875029,00001,01/02/1995,12/10/2002
THE ANGELIC CROCHETER,INACTIVE,2205 WAYSIDE DR,"BRYAN, TX 77802",32009837728,00003,04/21/2021,12/25/2023
THE ANGRY ELEPHANT,ACTIVE,4282 BOONVILLE RD,"BRYAN, TX 77802",32067293145,00001,01/01/2019,
THE ANIMAL HOUSE,INACTIVE,1504 BARAK LN,"BRYAN, TX 77802",32010390378,00001,08/01/1996,12/25/2010
THE AQUARIUM SHOP,INACTIVE,3902 E 29TH APT H-2,"BRYAN, TX 77802",32031770277,00001,02/01/1975,09/30/1978
THE ARCADE PLACE,INACTIVE,1803 GREENFIELD,"BRYAN, TX 77802",32024158142,00001,10/01/1980,11/15/1981
THE ART OF LIVING COUNSELING AND CONSULTING CENTER,INACTIVE,3833 SOUTH TEXAS AVE SUITE 220,"BRYAN, TX 77802",32021510733,00001,01/01/1994,12/31/1994
THE ATLAS GROUP,INACTIVE,2009 CARTER CREEK PKWY,"BRYAN, TX 77802",32031298303,00002,08/25/1997,12/25/1998
THE BARNABY COMPANY,INACTIVE,3202 SANDPIPER CIR,"BRYAN, TX 77802",32024535489,00001,06/01/1992,12/31/1997
THE BEAD BOX,INACTIVE,2510B PECAN RIDGE DR,"BRYAN, TX 77802",32006503521,00003,01/01/1998,07/04/1999
THE BEADERY,INACTIVE,4209 WILLOW OAK ST,"BRYAN, TX 77802",32009366900,00001,01/01/2001,12/25/2004
THE BEAUTY BOUTIQUE,INACTIVE,3805 E 29TH ST,"BRYAN, TX 77802",32024588629,00001,02/01/1983,01/01/1993
THE BENCHREST,INACTIVE,4020 STILLMEADOW,"BRYAN, TX 77802",32026693518,00001,01/01/1988,08/31/1992
THE BEVERAGE OASIS,INACTIVE,4282 BOONVILLE RD STE 100,"BRYAN, TX 77802",17430086953,00003,11/01/2005,01/31/2007
THE BEVERAGE OASIS,INACTIVE,3601 E 29TH ST STE A,"BRYAN, TX 77802",17430086953,00002,08/16/2004,01/31/2007
THE BIG HIT DRIVING RANGE,INACTIVE,3715 MOHAWK ST,"BRYAN, TX 77802",17428734895,00001,07/01/1998,01/11/2001
THE BIG HIT DRIVING RANGE,INACTIVE,3715 MOHAWK,"BRYAN, TX 77802",32031978235,00001,05/01/1996,12/31/1997
THE BIG HIT DRIVING RANGE,INACTIVE,3715 MOHAWK ST,"BRYAN, TX 77802",32000465578,00001,01/01/1998,06/30/1998
THE BIG HIT DRIVING RANGE,INACTIVE,3615 MOHAWK ST,"BRYAN, TX 77802",32004704196,00001,04/11/2002,08/31/2003
THE BIRCH TREE LLC,INACTIVE,4301 APACHE CT,"BRYAN, TX 77802",32050326159,00001,03/04/2013,03/31/2015
THE BOOT AND SHOE CLINIC & MEXICAN IMPORTS,INACTIVE,1202 E VILLA MARIA RD,"BRYAN, TX 77802",32014308079,00001,02/03/2004,12/31/2004
THE BORROWED CHEF LLC,INACTIVE,1101 E 30TH ST,"BRYAN, TX 77802",32066638555,00001,04/07/2018,12/31/2018
THE BOSS COMMERCIAL CLEANING SERVICE,INACTIVE,2912 PRAIRIE FLOWER CIR APT C,"BRYAN, TX 77802",32048548435,00001,07/23/2012,06/05/2013
THE BOSWELL COMPANY,INACTIVE,1720 BARAK,"BRYAN, TX 77802",17415960842,00001,01/01/1984,12/31/1989
THE BOSWELL COMPANY,INACTIVE,1720 BARAK LANE,"BRYAN, TX 77802",17415553167,00001,10/01/1975,01/31/1988
THE BOTTLED OIL COMPANY,INACTIVE,3700 PLAINSMAN LN APT 49,"BRYAN, TX 77802",32030985025,00001,10/14/1996,12/31/1997
THE BRAZOS CENTER,INACTIVE,3232 BRIARCREST DR,"BRYAN, TX 77802",32036530874,00001,07/18/2009,07/18/2009
THE BRAZOS CENTER,INACTIVE,3232 BRIARCREST DR,"BRYAN, TX 77802",32000955107,00001,08/07/2008,08/07/2008
THE BRAZOS CENTER,INACTIVE,3232 BRIARCREST DR,"BRYAN, TX 77802",32000955107,00001,08/05/1999,08/05/1999
THE BRAZOS CENTER,INACTIVE,3232 BRIARCREST DR,"BRYAN, TX 77802",32000955107,00001,08/03/2000,08/03/2000
THE BRAZOS CENTER,INACTIVE,3232 BRIARCREST DR,"BRYAN, TX 77802",32000955107,00001,08/05/2004,08/05/2004
THE BRAZOS CENTER,INACTIVE,3232 BRIARCREST DR,"BRYAN, TX 77802",32000955107,00001,08/04/2005,08/04/2005
THE BRAZOS REEF,INACTIVE,3620 E 29TH,"BRYAN, TX 77802",32031770277,00002,03/15/1975,12/08/1976
THE BRIAR PATCH,INACTIVE,3605 OAK RIDGE,"BRYAN, TX 77802",30116413540,00001,10/28/1994,12/27/1994
THE BRIARPATCH,INACTIVE,3605 OAK RIDGE DR,"BRYAN, TX 77802",32026351620,00001,01/01/1995,12/31/1997
THE BRONZE MENAGERIE,INACTIVE,2100 VINEWOOD DR,"BRYAN, TX 77802",17418388926,00003,01/01/1978,12/31/1985
THE BRONZE MENAGERIE,INACTIVE,1908 CARTER CREEK,"BRYAN, TX 77802",17418388926,00001,04/15/1975,06/30/1976
THE CADDIE GOLF SHOP,ACTIVE,1853 BRIARCREST DR,"BRYAN, TX 77802",32097122439,00001,11/30/2024,
THE CAT'S MEOW,INACTIVE,3923 OLD OAKS DR APT 23,"BRYAN, TX 77802",32029383836,00001,09/23/1993,12/31/1996
THE CELLULAR STORE,INACTIVE,1123 E VILLA MARIA RD,"BRYAN, TX 77802",32019729568,00001,06/07/2006,10/31/2008
THE CELLULAR STORE,INACTIVE,1123 E VILLA MARIA RD,"BRYAN, TX 77802",32035078024,00002,11/01/2008,01/01/2013
THE CHANGING SCENE,INACTIVE,MANOR E MALL,"BRYAN, TX 77802",17513674295,00009,09/22/1973,03/31/1975
THE CHILDREN'S DEPOT,INACTIVE,808 VILLA MARIA BLVD,"BRYAN, TX 77802",32030930047,00008,11/01/1981,08/31/1982
THE CHILDREN'S DEPOT,INACTIVE,726 VILLA MARIA RD,"BRYAN, TX 77802",17422443279,00007,04/01/1986,01/30/1990
THE CHILDREN'S DEPOT,INACTIVE,808 VILLA MARIA RD,"BRYAN, TX 77802",17422443279,00004,09/01/1982,03/31/1986
THE COFFEE DIVA,INACTIVE,701 E VILLA MARIA MANOR EAST MALL,"BRYAN, TX 77802",17426933408,00002,08/01/1995,03/01/1996
THE COIN EXCHANGE,INACTIVE,811 S GORDON ST,"BRYAN, TX 77802",32007563557,00001,10/10/1997,09/30/2006
THE COLLECTION CO. SHOP LLC,ACTIVE,1910 GREENFIELD PLZ,"BRYAN, TX 77802",32087715994,00001,01/03/2023,
THE CORK,INACTIVE,1851 BRIARCREST DR,"BRYAN, TX 77802",32004535970,00001,01/02/1987,12/31/2002
THE CORK #1,INACTIVE,1851 BRIARCREST DR,"BRYAN, TX 77802",14120728044,00001,01/01/2003,05/22/2008
THE CORK #1,INACTIVE,3601 E 29TH ST STE 1,"BRYAN, TX 77802",14120728044,00004,08/01/2007,08/30/2009
THE COTTON CANDY,INACTIVE,MANOR EAST SHPG CENTER,"BRYAN, TX 77802",30001162871,00001,07/26/1971,10/31/1972
THE COUCH POTATO,INACTIVE,2603 A PECAN RIDGE,"BRYAN, TX 77802",32030145141,00003,01/01/1992,04/01/1994
THE COUNTRY SHOP,ACTIVE,718 N ROSEMARY DR,"BRYAN, TX 77802",32007098497,00005,07/01/2002,
THE COUNTRY SHOP,INACTIVE,3805 TANGLEWOOD DR,"BRYAN, TX 77802",32007098497,00004,01/01/2000,06/30/2002
THE COUNTRY SHOP,INACTIVE,1003 OAK KNOLL PL,"BRYAN, TX 77802",32007098497,00003,01/01/1997,12/31/1999
THE COUNTRY SHOP,INACTIVE,1003 OAK KNOLL PLACE,"BRYAN, TX 77802",32007098497,00001,04/01/1994,12/31/1994
THE COURTS AT PEC,ACTIVE,5213 BLOOMSBURY WAY,"BRYAN, TX 77802",32062162154,00001,11/01/2016,
THE CRAFT COTTAGE,INACTIVE,3513 TANGLEWOOD,"BRYAN, TX 77802",32005669422,00001,07/08/1985,12/31/1986
THE CROSSING,INACTIVE,3219 S TEXAS AVE,"BRYAN, TX 77802",32009399034,00001,11/19/1998,12/31/2003
THE CROSSING,INACTIVE,3219 S TEXAS AVE,"BRYAN, TX 77802",32009399034,00002,01/01/2004,03/31/2008
THE CUTTING EDGE LAWN SERVICE,INACTIVE,3723 RAVENWOOD DR,"BRYAN, TX 77802",30116325314,00001,04/15/1994,12/31/1994
THE CZECH TRADE GROUP INC,INACTIVE,3608 E 29TH ST STE 113,"BRYAN, TX 77802",17428297505,00001,09/11/1997,09/11/1997
THE DANCING FEET,INACTIVE,4010 STILLMEADOW,"BRYAN, TX 77802",30007201079,00001,12/07/1983,10/31/1985
THE DAVIS WINE GROUP,INACTIVE,4103 S TEXAS AVE STE 206,"BRYAN, TX 77802",17429465663,00001,04/01/2000,12/31/2002
THE DENIM PATCH,INACTIVE,4010 STILLMEADOW,"BRYAN, TX 77802",32026161029,00006,11/19/1973,06/29/1974
THE DESIGNERS,INACTIVE,3715 STILLMEADOW,"BRYAN, TX 77802",32009303408,00002,06/01/1986,12/31/1987
THE DESIGNERS,INACTIVE,3715 STILLMEADOW DR,"BRYAN, TX 77802",32009303408,00003,04/12/1990,01/15/2014
THE DIABETES CENTER,INACTIVE,1301 MEMORIAL DR,"BRYAN, TX 77802",32001176752,00001,01/01/1999,12/31/1999
THE DOG PARK,INACTIVE,3780 COPPERFIELD DR APT 1338,"BRYAN, TX 77802",32087366038,00001,12/31/2022,12/31/2022
THE DOLLAR FLOOR STORE,ACTIVE,2104 S TEXAS AVE STE 100,"BRYAN, TX 77802",14319835212,00004,07/01/2008,
THE DOMINION FOODS GROUP,ACTIVE,2130 E WM J BRYAN PKWY,"BRYAN, TX 77802",32094292904,00001,04/01/2024,
THE DREAM IS STILL ALIVE VIDEO,INACTIVE,3533 A MIDWEST,"BRYAN, TX 77802",32032114228,00003,10/01/1990,01/01/1991
THE DREAM IS STILL ALIVE VIDEO,INACTIVE,2800-A SPRUCEWOOD,"BRYAN, TX 77802",32032114228,00002,01/29/1990,09/30/1990
THE EAGLE,INACTIVE,1729 BRIARCREST DR,"BRYAN, TX 77802",32049907994,00001,05/01/2013,12/31/2015
THE EAGLE,INACTIVE,1729 BRIARCREST DR,"BRYAN, TX 77802",15412966267,00001,03/01/1988,12/26/1995
THE EAGLE,INACTIVE,1729 BRIARCREST DR,"BRYAN, TX 77802",17429791449,00001,12/01/2000,06/30/2012
THE EAGLE,ACTIVE,1729 BRIARCREST DR,"BRYAN, TX 77802",32073440193,00001,03/16/2020,
THE EAGLE,INACTIVE,1729 BRIARCREST DR,"BRYAN, TX 77802",32058634794,00002,01/01/2016,04/30/2020
THE EAGLE,INACTIVE,1729 BRIARCREST,"BRYAN, TX 77802",17406023501,00001,09/01/1961,02/29/1988
THE EAGLE,INACTIVE,1729 BRIARCREST DR,"BRYAN, TX 77802",17528225935,00010,07/01/2000,12/31/2000
THE EAGLE,INACTIVE,1729 BRIARCREST DR,"BRYAN, TX 77802",32048083235,00001,07/01/2012,12/31/2012
THE EARTH'S 1ST FARMS,INACTIVE,4407 S TEXAS AVE,"BRYAN, TX 77802",17425543679,00001,01/01/1990,10/31/1998
THE ELEGANT GEM,INACTIVE,3616 BROCKHAMPTON DR,"BRYAN, TX 77802",32006848447,00003,07/24/1997,12/31/2003
THE EMPLOYMENT PLACE INC,INACTIVE,1713 BROADMOOR STE 200,"BRYAN, TX 77802",17424701294,00001,11/01/1988,07/01/1990
THE ENCHANTED MIRROR,INACTIVE,2349 W BRIARGATE DR,"BRYAN, TX 77802",32010124785,00001,08/13/1979,12/31/1995
THE ENERGY MART INC,INACTIVE,3733 E 29TH,"BRYAN, TX 77802",17420354833,00001,06/01/1979,12/31/1983
THE ESSENCE OF MATURING,INACTIVE,2003 QUAIL HOLLOW DR,"BRYAN, TX 77802",32008388160,00004,04/23/2008,12/25/2010
THE FAIR INC,INACTIVE,725 VILLA MARIA RD,"BRYAN, TX 77802",17406167308,00014,03/11/1975,03/31/1988
THE FIFTH C FINE JEWELRY,INACTIVE,4106 CHAMBERLAIN CIR,"BRYAN, TX 77802",32009341911,00002,01/01/2004,12/31/2008
THE FIFTH C FINE JEWELRY,INACTIVE,1716 BRIARCREST DR STE 300,"BRYAN, TX 77802",32009341911,00003,01/01/2009,07/31/2011
THE FILM DISTRICT LLC,INACTIVE,3780 COPPERFIELD DR APT 1428,"BRYAN, TX 77802",32062675577,00001,03/01/2017,09/30/2017
THE FINISHING TOUCH,INACTIVE,3603 ELLIOTT ST # A,"BRYAN, TX 77802",32024755525,00001,10/01/1995,12/19/1995
THE FINISHING TOUCH & MOORE,INACTIVE,719 MARY LAKE DR,"BRYAN, TX 77802",32025018063,00001,10/01/1996,01/01/1999
THE FINISHING TOUCH PAINTING COMPANY,INACTIVE,5905 KNIGHTSBRIDGE LN,"BRYAN, TX 77802",32023609269,00002,07/01/2014,06/30/2016
THE FINISHING TOUCH PAINTING COMPANY,INACTIVE,4013 VICEROY DR,"BRYAN, TX 77802",32023609269,00001,04/25/2012,06/30/2014
"THE FIRST BAPTIST CHURCH OF BRYAN, TEXAS, INC.",ACTIVE,3100 CAMBRIDGE DR,"BRYAN, TX 77802",30004966161,00001,11/09/2023,
THE FIT SMOOTHIE,INACTIVE,3105 S TEXAS AVE STE 300,"BRYAN, TX 77802",32026828080,00003,04/12/2010,04/12/2010
THE FIT SMOOTHIE,INACTIVE,3105 S TEXAS AVE STE 300,"BRYAN, TX 77802",32039588754,00001,05/27/2009,04/12/2010
THE FLORAL CENTER,INACTIVE,2920 E 29TH ST,"BRYAN, TX 77802",17429659398,00001,07/01/2000,05/14/2005
THE FORUM,INACTIVE,2300 S TEXAS AVE,"BRYAN, TX 77802",17525879627,00001,01/20/1996,04/30/1996
THE FORUM,INACTIVE,2300 S TEXAS AVE,"BRYAN, TX 77802",19531249654,00001,12/01/1988,01/19/1996
THE FRUITFUL VINE,INACTIVE,2508 OAK CIR,"BRYAN, TX 77802",32029820381,00001,07/18/1996,12/31/1996
THE FULLER CORPORATION DISTINCTIVE PRINT & DESIGN,INACTIVE,2023 S TEXAS AVE,"BRYAN, TX 77802",17422495113,00002,05/01/1991,09/30/1995
THE FULLER CORPORATION DISTINCTIVE PRINT & DESIGN,INACTIVE,2600 S TEXAS AVENUE,"BRYAN, TX 77802",17422495113,00001,11/30/1982,04/30/1991
THE FURNITURE ADVANTAGE,INACTIVE,2504 KENT STREET,"BRYAN, TX 77802",17425773227,00005,06/11/1993,07/31/1993
THE FURNITURE IDEA AND FLOOR STORE,INACTIVE,2304 KENT ST,"BRYAN, TX 77802",17426261222,00002,11/01/1993,01/31/1994
THE FURNITURE IDEA AND FLOOR STORE,INACTIVE,3303 E 29TH,"BRYAN, TX 77802",17426261222,00001,02/24/1992,10/31/1993
THE G L O S S COMPANY,INACTIVE,3820 PLAINSMAN,"BRYAN, TX 77802",30010592670,00001,01/01/1989,12/31/1993
THE GENERAL STORE,INACTIVE,701 E VILLA MARIA SP 24,"BRYAN, TX 77802",32025619043,00002,01/01/1991,12/31/1991
THE GENTLEMAN'S QUARTER FORMALS,INACTIVE,3705 E 29TH,"BRYAN, TX 77802",30002789300,00001,07/01/1976,01/31/1981
THE GIFT BOX,INACTIVE,213A S MAIN,"BRYAN, TX 77802",30114359620,00001,04/01/1991,10/31/1991
THE GIFT CONNECTION,INACTIVE,4707 TIFFANY PARK CIR,"BRYAN, TX 77802",32026233497,00001,10/03/1996,06/01/1997
THE GIFT GALLERY,INACTIVE,1673 B BRIARCREST SUITE 104,"BRYAN, TX 77802",30004671431,00002,04/01/1986,07/30/1988
THE GIFT GALLERY INC,INACTIVE,1917 S TEXAS AVENUE,"BRYAN, TX 77802",30004671431,00001,11/01/1979,03/31/1986
THE GLASS IRIS,ACTIVE,1903 DEBBIE DR,"BRYAN, TX 77802",32007881157,00001,02/01/1994,
THE GRAND COURT BRYAN ASSOCIATES,INACTIVE,2410 MEMORIAL DR,"BRYAN, TX 77802",16506812094,00001,02/01/2003,05/31/2005
THE GREEN HOUSE,ACTIVE,808 E VILLA MARIA RD,"BRYAN, TX 77802",32098658233,00001,04/20/2025,
THE GREEN ZONE,INACTIVE,5305 BLOOMSBURY WAY,"BRYAN, TX 77802",32007549606,00003,01/01/2005,12/25/2006
THE GROTTO,INACTIVE,3310 E 29TH ST,"BRYAN, TX 77802",32002381583,00003,10/01/2001,03/31/2002
THE HIDDEN CRAFT SHOP,INACTIVE,413 LESLIE DR,"BRYAN, TX 77802",32028582537,00003,04/12/1996,04/01/1999
THE HIGHWAY STOP,INACTIVE,HWY 6 EAST SIDE 9 MILES S OF CITY LIMITS,"HEARNE, TX 77802",32025815781,00001,02/13/1992,05/01/1993
